user_id,session_id,event_name,event_timestamp,acquisition_channel,signup_month,device_type,country,trial_status,plan_type
U0103,S675462,Landing,2025-09-29 06:00:00,Referral,2025-09,Mobile,Pakistan,Active,Free
U0103,S675462,Sign-up,2025-09-29 06:00:00,Referral,2025-09,Mobile,USA,Expired,Free
U0104,S165858,Landing,2025-11-03 13:00:00,Organic,2025-11,Mobile,Pakistan,Expired,Free
U0104,S165858,Sign-up,2025-11-03 06:00:00,Organic,2025-11,Tablet,UK,Active,Free
U0104,S165858,Onboarding,2025-11-05 13:00:00,Organic,2025-11,Tablet,Pakistan,Expired,Free
U0104,S165858,First Feature Use,2025-11-02 08:00:00,Organic,2025-11,Tablet,USA,Active,Free
U0105,S509420,Landing,2025-11-23 21:00:00,Referral,2025-11,,UAE,Active,Free
U0105,S509420,Sign-up,2025-11-25 21:00:00,Referral,2025-11,Tablet,Pakistan,Expired,Free
U0105,S509420,Onboarding,2025-11-22 17:00:00,Referral,2025-11,Desktop,UAE,Expired,Free
U0106,S953025,Landing,2025-08-28 13:00:00,Paid,2025-08,Tablet,India,Active,Free
U0107,S166165,Landing,2025-01-23 23:00:00,Paid,2025-01,Mobile,USA,Expired,Free
U0107,S166165,Sign-up,2025-01-23 08:00:00,Paid,2025-01,Tablet,UK,Expired,Free
U0107,S166165,Onboarding,2025-01-19 04:00:00,Paid,2025-01,Tablet,India,Expired,Free
U0107,S166165,First Feature Use,2025-01-20 21:00:00,Paid,2025-01,Desktop,UAE,Expired,Free
U0107,S166165,Upgrade,2025-01-19 15:00:00,Paid,2025-01,Mobile,UK,Expired,Premium
U0108,S505426,Landing,2025-09-13 10:00:00,Organic,2025-09,Desktop,UK,Active,Free
U0108,S505426,Sign-up,2025-09-14 07:00:00,Organic,2025-09,Tablet,India,Expired,Free
U0108,S505426,Onboarding,2025-09-13 17:00:00,Organic,2025-09,Desktop,Pakistan,Expired,Free
U0109,S793024,Landing,2025-11-08 21:00:00,Organic,2025-11,Mobile,USA,Expired,Free
U0109,S793024,Sign-up,2025-11-06 11:00:00,Organic,2025-11,Tablet,Pakistan,Active,Free
U0109,S793024,Onboarding,2025-11-08 13:00:00,Organic,2025-11,Tablet,UK,Expired,Free
U0109,S793024,First Feature Use,2025-11-07 17:00:00,Organic,2025-11,Tablet,India,Active,Free
U0110,S249715,Landing,2025-08-14 22:00:00,Referral,2025-08,Mobile,UK,Active,Free
U0110,S249715,Sign-up,2025-08-16 05:00:00,Referral,2025-08,Desktop,UK,Expired,Free
U0110,S249715,Onboarding,2025-08-14 23:00:00,Referral,2025-08,Mobile,Pakistan,Active,Free
U0111,S655178,Landing,2025-11-29 03:00:00,Organic,2025-11,Tablet,India,Expired,Free
U0111,S655178,Sign-up,2025-12-01 18:00:00,Organic,2025-11,Mobile,USA,Active,Free
U0112,S374492,Landing,2025-08-18 01:00:00,Paid,2025-08,Desktop,India,Active,Free
U0112,S374492,Sign-up,2025-08-19 09:00:00,Paid,2025-08,Desktop,UK,Active,Free
U0112,S374492,Onboarding,2025-08-21 07:00:00,Paid,2025-08,Tablet,UAE,Expired,Free
U0112,S374492,First Feature Use,2025-08-20 18:00:00,Paid,2025-08,Desktop,USA,Expired,Free
U0113,S414527,Landing,2026-01-02 09:00:00,Referral,2025-12,Desktop,UAE,Active,Free
U0114,S227257,Landing,2025-05-02 03:00:00,Referral,2025-05,Mobile,USA,Expired,Free
U0115,S590110,Landing,2025-03-11 20:00:00,Referral,2025-03,Mobile,USA,Expired,Free
U0115,S590110,Sign-up,2025-03-12 02:00:00,Referral,2025-03,Mobile,USA,Active,Free
U0115,S590110,Onboarding,2025-03-08 16:00:00,Referral,2025-03,Mobile,Pakistan,Expired,Free
U0115,S590110,First Feature Use,2025-03-10 11:00:00,Referral,2025-03,Tablet,USA,Expired,Free
U0116,S234568,Landing,2025-11-24 16:00:00,Referral,2025-11,Mobile,USA,Active,Free
U0116,S234568,Sign-up,2025-11-28 10:00:00,Referral,2025-11,Desktop,USA,Active,Free
U0117,S418897,Landing,2026-01-01 18:00:00,Organic,2025-12,Mobile,Pakistan,Expired,Free
U0117,S418897,Sign-up,2025-12-31 01:00:00,Organic,2025-12,Tablet,USA,Expired,Free
U0118,S231250,Landing,2025-10-01 21:00:00,Paid,2025-10,Tablet,USA,Expired,Free
U0118,S231250,Sign-up,2025-10-05 11:00:00,Paid,2025-10,Tablet,Pakistan,Active,Free
U0118,S231250,Onboarding,2025-10-01 10:00:00,Paid,2025-10,Desktop,USA,Expired,Free
U0118,S231250,First Feature Use,2025-10-04 11:00:00,Paid,2025-10,Desktop,USA,Expired,Free
U0119,S748133,Landing,2025-11-22 07:00:00,Paid,2025-11,Tablet,UK,Expired,Free
U0119,S748133,Sign-up,2025-11-20 10:00:00,Paid,2025-11,Desktop,Pakistan,Active,Free
U0119,S748133,Onboarding,2025-11-20 08:00:00,Paid,2025-11,Mobile,UK,Expired,Free
U0119,S748133,First Feature Use,2025-11-19 02:00:00,Paid,2025-11,Mobile,USA,Active,Free
U0119,S748133,Upgrade,2025-11-19 16:00:00,Paid,2025-11,Tablet,UAE,Expired,Premium
U0120,S237118,Landing,2025-10-15 18:00:00,Paid,2025-10,Desktop,Pakistan,Expired,Free
U0120,S237118,Sign-up,2025-10-17 01:00:00,Paid,2025-10,Tablet,UK,Active,Free
U0120,S237118,Onboarding,2025-10-19 14:00:00,Paid,2025-10,Desktop,UAE,Expired,Free
U0120,S237118,First Feature Use,2025-10-16 00:00:00,Paid,2025-10,Desktop,UK,Expired,Free
U0121,S622987,Landing,2025-01-15 02:00:00,Referral,2025-01,Mobile,Pakistan,Active,Free
U0121,S622987,Sign-up,2025-01-13 12:00:00,Referral,2025-01,Mobile,USA,Expired,Free
U0121,S622987,Onboarding,2025-01-13 12:00:00,Referral,2025-01,Tablet,Pakistan,Active,Free
U0121,S622987,First Feature Use,2025-01-14 07:00:00,Referral,2025-01,Desktop,UAE,Expired,Free
U0121,S622987,Upgrade,2025-01-16 01:00:00,Referral,2025-01,Mobile,UAE,Active,Premium
U0122,S153642,Landing,2025-07-06 11:00:00,Paid,2025-07,Tablet,USA,Active,Free
U0122,S153642,Sign-up,2025-07-05 16:00:00,Paid,2025-07,Desktop,UK,Expired,Free
U0122,S153642,Onboarding,2025-07-09 05:00:00,Paid,2025-07,Mobile,USA,Expired,Free
U0122,S153642,First Feature Use,2025-07-09 00:00:00,Paid,2025-07,Desktop,India,Expired,Free
U0123,S624369,Landing,2025-03-14 18:00:00,Organic,2025-03,Mobile,India,Active,Free
U0123,S624369,Sign-up,2025-03-13 17:00:00,Organic,2025-03,Tablet,UAE,Active,Free
U0124,S512042,Landing,2025-06-06 00:00:00,Referral,2025-06,Mobile,UK,Active,Free
U0124,S512042,Sign-up,2025-06-04 23:00:00,Referral,2025-06,Mobile,Pakistan,Expired,Free
U0124,S512042,Onboarding,2025-06-06 02:00:00,Referral,2025-06,Mobile,Pakistan,Expired,Free
U0124,S512042,First Feature Use,2025-06-04 09:00:00,Referral,2025-06,Tablet,USA,Active,Free
U0125,S856442,Landing,2025-03-31 00:00:00,Organic,2025-03,Desktop,India,Active,Free
U0125,S856442,Sign-up,2025-04-01 01:00:00,Organic,2025-03,Tablet,Pakistan,Active,Free
U0125,S856442,Onboarding,2025-03-29 02:00:00,Organic,2025-03,Mobile,UAE,Expired,Free
U0126,S258787,Landing,2025-08-02 21:00:00,Organic,2025-07,Desktop,India,Active,Free
U0126,S258787,Sign-up,2025-08-01 23:00:00,Organic,2025-07,Mobile,UK,Expired,Free
U0126,S258787,Onboarding,2025-07-31 16:00:00,Organic,2025-07,Desktop,UK,Expired,Free
U0126,S258787,First Feature Use,2025-08-01 21:00:00,Organic,2025-07,Mobile,UAE,Expired,Free
U0127,S301603,Landing,2025-10-14 14:00:00,Referral,2025-10,Mobile,India,Expired,Free
U0127,S301603,Sign-up,2025-10-14 16:00:00,Referral,2025-10,Mobile,UAE,Expired,Free
U0128,S401769,Landing,2025-10-10 08:00:00,Organic,2025-10,Mobile,India,Expired,Free
U0128,S401769,Sign-up,2025-10-06 05:00:00,Organic,2025-10,Mobile,Pakistan,Expired,Free
U0129,S563864,Landing,2025-09-04 10:00:00,Paid,2025-09,Tablet,UAE,Active,Free
U0129,S563864,Sign-up,2025-09-03 13:00:00,Paid,2025-09,Tablet,USA,Active,Free
U0130,S354235,Landing,2025-04-26 12:00:00,Organic,2025-04,Tablet,India,Active,Free
U0130,S354235,Sign-up,2025-04-28 22:00:00,Organic,2025-04,Desktop,UK,Expired,Free
U0130,S354235,Onboarding,2025-04-28 13:00:00,Organic,2025-04,Tablet,India,Expired,Free
U0130,S354235,First Feature Use,2025-04-27 17:00:00,Organic,2025-04,Mobile,Pakistan,Active,Free
U0131,S783984,Landing,2025-01-20 22:00:00,Paid,2025-01,,India,Active,Free
U0132,S976822,Landing,2025-04-10 15:00:00,Organic,2025-04,Mobile,Pakistan,Active,Free
U0133,S412886,Landing,2025-06-23 21:00:00,Paid,2025-06,Tablet,UK,Active,Free
U0133,S412886,Sign-up,2025-06-25 12:00:00,Paid,2025-06,Tablet,UK,Expired,Free
U0134,S302177,Landing,2025-03-28 10:00:00,Referral,2025-03,Mobile,India,Active,Free
U0135,S872399,Landing,2025-10-20 03:00:00,Organic,2025-10,Mobile,USA,Expired,Free
U0135,S872399,Sign-up,2025-10-18 11:00:00,Organic,2025-10,Mobile,Pakistan,Active,Free
U0135,S872399,Onboarding,2025-10-18 17:00:00,Organic,2025-10,Mobile,UAE,Active,Free
U0135,S872399,First Feature Use,2025-10-18 00:00:00,Organic,2025-10,Mobile,UK,Active,Free
U0136,S568436,Landing,2025-06-05 06:00:00,Paid,2025-06,Desktop,Pakistan,Expired,Free
U0136,S568436,Sign-up,2025-06-05 15:00:00,Paid,2025-06,Desktop,UK,Expired,Free
U0136,S568436,Onboarding,2025-06-07 16:00:00,Paid,2025-06,Desktop,UAE,Expired,Free
U0136,S568436,First Feature Use,2025-06-07 06:00:00,Paid,2025-06,Desktop,India,Active,Free
U0137,S601410,Landing,2025-11-11 00:00:00,Organic,2025-11,Tablet,India,Active,Free
U0137,S601410,Sign-up,2025-11-10 15:00:00,Organic,2025-11,Tablet,Pakistan,Expired,Free
U0137,S601410,Onboarding,2025-11-09 19:00:00,Organic,2025-11,Tablet,UAE,Active,Free
U0138,S691573,Landing,2025-09-18 08:00:00,Organic,2025-09,Desktop,India,Expired,Free
U0138,S691573,Sign-up,2025-09-16 11:00:00,Organic,2025-09,Tablet,UK,Active,Free
U0138,S691573,Onboarding,2025-09-18 10:00:00,Organic,2025-09,Desktop,USA,Expired,Free
U0138,S691573,First Feature Use,2025-09-18 10:00:00,Organic,2025-09,Tablet,Pakistan,Expired,Free
U0139,S805448,Landing,2025-01-15 23:00:00,Referral,2025-01,Desktop,USA,Active,Free
U0139,S805448,Sign-up,2025-01-12 05:00:00,Referral,2025-01,Mobile,UAE,Active,Free
U0140,S667451,Landing,2025-09-03 02:00:00,Referral,2025-08,Tablet,UK,Expired,Free
U0140,S667451,Sign-up,2025-09-03 18:00:00,Referral,2025-08,Mobile,UK,Expired,Free
U0140,S667451,Onboarding,2025-09-01 00:00:00,Referral,2025-08,Desktop,USA,Active,Free
U0141,S785280,Landing,2025-04-04 02:00:00,Referral,2025-04,Tablet,India,Active,Free
U0142,S975373,Landing,2025-06-03 05:00:00,Organic,2025-06,Desktop,UK,Expired,Free
U0142,S975373,Sign-up,2025-06-02 19:00:00,Organic,2025-06,Mobile,India,Active,Free
U0142,S975373,Onboarding,2025-06-02 04:00:00,Organic,2025-06,Tablet,UK,Active,Free
U0142,S975373,First Feature Use,2025-06-03 06:00:00,Organic,2025-06,Desktop,Pakistan,Active,Free
U0143,S722795,Landing,2025-12-13 03:00:00,Organic,2025-12,Mobile,India,Active,Free
U0143,S722795,Sign-up,2025-12-15 00:00:00,Organic,2025-12,Desktop,India,Expired,Free
U0143,S722795,Onboarding,2025-12-12 05:00:00,Organic,2025-12,Tablet,USA,Expired,Free
U0144,S705526,Landing,2025-06-17 12:00:00,Paid,2025-06,Tablet,India,Expired,Free
U0144,S705526,Sign-up,2025-06-15 14:00:00,Paid,2025-06,Mobile,Pakistan,Active,Free
U0145,S756401,Landing,2025-09-13 19:00:00,Paid,2025-09,Mobile,UK,Expired,Free
U0145,S756401,Sign-up,2025-09-11 19:00:00,Paid,2025-09,Mobile,UK,Active,Free
U0145,S756401,Onboarding,2025-09-15 00:00:00,Paid,2025-09,Tablet,UK,Active,Free
U0145,S756401,First Feature Use,2025-09-15 12:00:00,Paid,2025-09,Desktop,UAE,Active,Free
U0146,S944917,Landing,2025-10-16 08:00:00,Paid,2025-10,Desktop,UAE,Active,Free
U0146,S944917,Sign-up,2025-10-19 22:00:00,Paid,2025-10,Mobile,UAE,Active,Free
U0146,S944917,Onboarding,2025-10-17 20:00:00,Paid,2025-10,Tablet,India,Active,Free
U0146,S944917,First Feature Use,2025-10-16 10:00:00,Paid,2025-10,Mobile,USA,Active,Free
U0147,S176319,Landing,2025-12-11 18:00:00,Organic,2025-12,Mobile,Pakistan,Active,Free
U0147,S176319,Sign-up,2025-12-14 23:00:00,Organic,2025-12,Desktop,Pakistan,Expired,Free
U0147,S176319,Onboarding,2025-12-14 21:00:00,Organic,2025-12,Desktop,USA,Active,Free
U0148,S515898,Landing,2025-06-16 00:00:00,Referral,2025-06,Mobile,USA,Expired,Free
U0149,S423404,Landing,2025-09-15 20:00:00,Organic,2025-09,Mobile,UAE,Active,Free
U0149,S423404,Sign-up,2025-09-13 23:00:00,Organic,2025-09,Mobile,UK,Active,Free
U0150,S689849,Landing,2025-03-17 13:00:00,Referral,2025-03,Desktop,India,Expired,Free
U0150,S689849,Sign-up,2025-03-17 05:00:00,Referral,2025-03,Mobile,USA,Active,Free
U0150,S689849,Onboarding,2025-03-18 15:00:00,Referral,2025-03,Tablet,UAE,Expired,Free
U0150,S689849,First Feature Use,2025-03-20 01:00:00,Referral,2025-03,Mobile,UK,Expired,Free
U0151,S276405,Landing,2025-03-31 10:00:00,Paid,2025-03,Desktop,USA,Active,Free
U0151,S276405,Sign-up,2025-04-01 11:00:00,Paid,2025-03,Desktop,Pakistan,Active,Free
U0151,S276405,Onboarding,2025-03-30 04:00:00,Paid,2025-03,Desktop,India,Active,Free
U0151,S276405,First Feature Use,2025-03-31 18:00:00,Paid,2025-03,Desktop,Pakistan,Active,Free
U0152,S630299,Landing,2025-11-17 20:00:00,Paid,2025-11,Mobile,UK,Active,Free
U0152,S630299,Sign-up,2025-11-13 00:00:00,Paid,2025-11,Tablet,USA,Expired,Free
U0153,S112426,Landing,2025-05-23 07:00:00,Organic,2025-05,Desktop,Pakistan,Active,Free
U0153,S112426,Sign-up,2025-05-23 19:00:00,Organic,2025-05,Desktop,India,Active,Free
U0153,S112426,Onboarding,2025-05-24 07:00:00,Organic,2025-05,Tablet,UAE,Expired,Free
U0153,S112426,First Feature Use,2025-05-22 10:00:00,Organic,2025-05,Mobile,Pakistan,Expired,Free
U0154,S525750,Landing,2025-12-26 11:00:00,Paid,2025-12,Tablet,Pakistan,Active,Free
U0154,S525750,Sign-up,2025-12-25 03:00:00,Paid,2025-12,Mobile,UK,Expired,Free
U0154,S525750,Onboarding,2025-12-23 07:00:00,Paid,2025-12,Tablet,Pakistan,Active,Free
U0155,S186702,Landing,2025-11-30 00:00:00,Paid,2025-11,Desktop,USA,Active,Free
U0156,S340927,Landing,2025-10-22 19:00:00,Organic,2025-10,Tablet,USA,Active,Free
U0156,S340927,Sign-up,2025-10-18 22:00:00,Organic,2025-10,,Pakistan,Active,Free
U0156,S340927,Onboarding,2025-10-21 03:00:00,Organic,2025-10,Desktop,UK,Active,Free
U0156,S340927,First Feature Use,2025-10-19 14:00:00,Organic,2025-10,Desktop,USA,Active,Free
U0157,S694223,Landing,2025-12-14 18:00:00,Referral,2025-12,Mobile,India,Active,Free
U0158,S625119,Landing,2025-01-31 06:00:00,Paid,2025-01,Tablet,UK,Expired,Free
U0158,S625119,Sign-up,2025-01-28 03:00:00,Paid,2025-01,Tablet,UAE,Expired,Free
U0158,S625119,Onboarding,2025-01-30 14:00:00,Paid,2025-01,Desktop,UAE,Expired,Free
U0158,S625119,First Feature Use,2025-01-30 07:00:00,Paid,2025-01,Desktop,USA,Expired,Free
U0159,S189856,Landing,2025-05-10 09:00:00,Paid,2025-05,Desktop,UK,Expired,Free
U0159,S189856,Sign-up,2025-05-08 22:00:00,Paid,2025-05,Desktop,Pakistan,Active,Free
U0159,S189856,Onboarding,2025-05-12 00:00:00,Paid,2025-05,Mobile,UK,Expired,Free
U0159,S189856,First Feature Use,2025-05-11 01:00:00,Paid,2025-05,Mobile,Pakistan,Active,Free
U0160,S191537,Landing,2025-10-13 11:00:00,Organic,2025-10,Tablet,USA,Expired,Free
U0160,S191537,Sign-up,2025-10-17 14:00:00,Organic,2025-10,Mobile,Pakistan,Expired,Free
U0160,S191537,Onboarding,2025-10-15 04:00:00,Organic,2025-10,Mobile,Pakistan,Active,Free
U0160,S191537,First Feature Use,2025-10-16 01:00:00,Organic,2025-10,Tablet,India,Expired,Free
U0161,S277735,Landing,2025-05-20 13:00:00,Organic,2025-05,Desktop,UAE,Expired,Free
U0161,S277735,Sign-up,2025-05-23 00:00:00,Organic,2025-05,Desktop,UK,Active,Free
U0161,S277735,Onboarding,2025-05-20 10:00:00,Organic,2025-05,Desktop,India,Expired,Free
U0161,S277735,First Feature Use,2025-05-18 00:00:00,Organic,2025-05,Mobile,UAE,Expired,Free
U0162,S943135,Landing,2025-06-24 11:00:00,Referral,2025-06,Tablet,India,Expired,Free
U0162,S943135,Sign-up,2025-06-22 17:00:00,Referral,2025-06,Tablet,India,Expired,Free
U0163,S429445,Landing,2025-06-14 07:00:00,Organic,2025-06,Mobile,UK,Expired,Free
U0163,S429445,Sign-up,2025-06-17 08:00:00,Organic,2025-06,Mobile,UAE,Active,Free
U0163,S429445,Onboarding,2025-06-17 23:00:00,Organic,2025-06,,India,Active,Free
U0163,S429445,First Feature Use,2025-06-16 15:00:00,Organic,2025-06,Tablet,Pakistan,Expired,Free
U0164,S842776,Landing,2025-12-25 05:00:00,Organic,2025-12,Mobile,UK,Active,Free
U0164,S842776,Sign-up,2025-12-24 09:00:00,Organic,2025-12,Mobile,India,Expired,Free
U0165,S790658,Landing,2025-07-15 13:00:00,Organic,2025-07,Tablet,UK,Expired,Free
U0165,S790658,Sign-up,2025-07-15 21:00:00,Organic,2025-07,Desktop,UAE,Active,Free
U0166,S214682,Landing,2025-12-10 14:00:00,Paid,2025-12,Tablet,UK,Expired,Free
U0166,S214682,Sign-up,2025-12-11 05:00:00,Paid,2025-12,Mobile,Pakistan,Active,Free
U0166,S214682,Onboarding,2025-12-07 12:00:00,Paid,2025-12,Mobile,India,Active,Free
U0166,S214682,First Feature Use,2025-12-09 09:00:00,Paid,2025-12,Mobile,UK,Expired,Free
U0167,S909859,Landing,2025-09-16 13:00:00,Paid,2025-09,Desktop,UAE,Expired,Free
U0167,S909859,Sign-up,2025-09-18 21:00:00,Paid,2025-09,Desktop,Pakistan,Active,Free
U0168,S465249,Landing,2025-04-18 09:00:00,Organic,2025-04,Mobile,Pakistan,Expired,Free
U0168,S465249,Sign-up,2025-04-16 05:00:00,Organic,2025-04,Tablet,Pakistan,Active,Free
U0168,S465249,Onboarding,2025-04-20 12:00:00,Organic,2025-04,Mobile,Pakistan,Active,Free
U0168,S465249,First Feature Use,2025-04-20 23:00:00,Organic,2025-04,Tablet,India,Active,Free
U0169,S678719,Landing,2025-08-08 05:00:00,Organic,2025-08,Mobile,India,Active,Free
U0170,S771590,Landing,2025-01-19 17:00:00,Paid,2025-01,Desktop,UK,Expired,Free
U0171,S507723,Landing,2025-04-19 01:00:00,Organic,2025-04,Desktop,USA,Active,Free
U0171,S507723,Sign-up,2025-04-17 22:00:00,Organic,2025-04,Mobile,India,Expired,Free
U0171,S507723,Onboarding,2025-04-16 14:00:00,Organic,2025-04,Mobile,UK,Expired,Free
U0172,S725969,Landing,2025-10-31 14:00:00,Organic,2025-10,Tablet,UAE,Active,Free
U0172,S725969,Sign-up,2025-10-31 14:00:00,Organic,2025-10,Desktop,UAE,Active,Free
U0172,S725969,Onboarding,2025-10-29 06:00:00,Organic,2025-10,Mobile,Pakistan,Active,Free
U0172,S725969,First Feature Use,2025-10-29 23:00:00,Organic,2025-10,Tablet,India,Expired,Free
U0172,S725969,Upgrade,2025-10-30 05:00:00,Organic,2025-10,Tablet,India,Expired,Premium
U0173,S294776,Landing,2025-12-26 23:00:00,Paid,2025-12,Desktop,USA,Active,Free
U0174,S613426,Landing,2025-06-14 07:00:00,Organic,2025-06,Desktop,UAE,Active,Free
U0175,S608149,Landing,2025-10-19 11:00:00,Organic,2025-10,Mobile,UK,Active,Free
U0175,S608149,Sign-up,2025-10-15 10:00:00,Organic,2025-10,Tablet,Pakistan,Active,Free
U0175,S608149,Onboarding,2025-10-16 13:00:00,Organic,2025-10,Desktop,UAE,Active,Free
U0175,S608149,First Feature Use,2025-10-17 20:00:00,Organic,2025-10,Mobile,India,Expired,Free
U0176,S693127,Landing,2025-10-10 22:00:00,Paid,2025-10,Tablet,Pakistan,Expired,Free
U0176,S693127,Sign-up,2025-10-11 21:00:00,Paid,2025-10,Desktop,UK,Active,Free
U0176,S693127,Onboarding,2025-10-12 22:00:00,Paid,2025-10,Tablet,India,Expired,Free
U0176,S693127,First Feature Use,2025-10-13 15:00:00,Paid,2025-10,Desktop,UK,Expired,Free
U0177,S465509,Landing,2025-08-13 15:00:00,Referral,2025-08,Desktop,India,Expired,Free
U0178,S845279,Landing,2025-03-30 08:00:00,Paid,2025-03,Desktop,Pakistan,Expired,Free
U0178,S845279,Sign-up,2025-03-28 20:00:00,Paid,2025-03,Mobile,USA,Active,Free
U0179,S439375,Landing,2025-05-31 17:00:00,Referral,2025-05,Tablet,Pakistan,Active,Free
U0179,S439375,Sign-up,2025-06-02 00:00:00,Referral,2025-05,Mobile,Pakistan,Expired,Free
U0180,S787757,Landing,2025-05-10 02:00:00,Organic,2025-05,Mobile,India,Expired,Free
U0180,S787757,Sign-up,2025-05-11 08:00:00,Organic,2025-05,Mobile,UK,Expired,Free
U0180,S787757,Onboarding,2025-05-08 09:00:00,Organic,2025-05,Tablet,Pakistan,Expired,Free
U0180,S787757,First Feature Use,2025-05-10 17:00:00,Organic,2025-05,Tablet,UAE,Expired,Free
U0181,S576782,Landing,2025-10-28 21:00:00,Referral,2025-10,Desktop,UK,Expired,Free
U0181,S576782,Sign-up,2025-10-29 12:00:00,Referral,2025-10,Desktop,USA,Expired,Free
U0182,S328411,Landing,2025-09-12 19:00:00,Referral,2025-09,Tablet,USA,Active,Free
U0182,S328411,Sign-up,2025-09-14 00:00:00,Referral,2025-09,Mobile,UAE,Active,Free
U0183,S148174,Landing,2025-01-11 08:00:00,Organic,2025-01,Mobile,Pakistan,Expired,Free
U0183,S148174,Sign-up,2025-01-10 01:00:00,Organic,2025-01,Tablet,India,Expired,Free
U0184,S266699,Landing,2025-02-17 21:00:00,Referral,2025-02,Desktop,UK,Expired,Free
U0184,S266699,Sign-up,2025-02-20 20:00:00,Referral,2025-02,Tablet,India,Expired,Free
U0184,S266699,Onboarding,2025-02-20 11:00:00,Referral,2025-02,Desktop,Pakistan,Active,Free
U0184,S266699,First Feature Use,2025-02-18 03:00:00,Referral,2025-02,Mobile,Pakistan,Active,Free
U0185,S722518,Landing,2025-08-20 14:00:00,Organic,2025-08,Mobile,India,Expired,Free
U0185,S722518,Sign-up,2025-08-16 09:00:00,Organic,2025-08,Desktop,UK,Active,Free
U0185,S722518,Onboarding,2025-08-19 21:00:00,Organic,2025-08,Desktop,Pakistan,Expired,Free
U0186,S485416,Landing,2025-07-19 00:00:00,Referral,2025-07,Desktop,India,Active,Free
U0187,S656278,Landing,2025-12-03 21:00:00,Paid,2025-11,Mobile,USA,Expired,Free
U0187,S656278,Sign-up,2025-12-03 14:00:00,Paid,2025-11,Desktop,Pakistan,Active,Free
U0187,S656278,Onboarding,2025-11-29 17:00:00,Paid,2025-11,Desktop,USA,Expired,Free
U0187,S656278,First Feature Use,2025-11-30 20:00:00,Paid,2025-11,Mobile,UAE,Active,Free
U0188,S359822,Landing,2025-05-11 16:00:00,Organic,2025-05,Desktop,UAE,Active,Free
U0188,S359822,Sign-up,2025-05-10 18:00:00,Organic,2025-05,Tablet,USA,Active,Free
U0188,S359822,Onboarding,2025-05-11 23:00:00,Organic,2025-05,Mobile,UAE,Active,Free
U0188,S359822,First Feature Use,2025-05-12 04:00:00,Organic,2025-05,Desktop,UK,Expired,Free
U0189,S218220,Landing,2025-11-01 01:00:00,Organic,2025-11,Mobile,UAE,Active,Free
U0189,S218220,Sign-up,2025-11-03 01:00:00,Organic,2025-11,Tablet,UK,Expired,Free
U0190,S672896,Landing,2025-02-07 07:00:00,Paid,2025-02,Mobile,USA,Expired,Free
U0190,S672896,Sign-up,2025-02-10 08:00:00,Paid,2025-02,Tablet,USA,Expired,Free
U0190,S672896,Onboarding,2025-02-09 06:00:00,Paid,2025-02,Tablet,UK,Active,Free
U0190,S672896,First Feature Use,2025-02-10 09:00:00,Paid,2025-02,Tablet,USA,Active,Free
U0190,S672896,Upgrade,2025-02-08 11:00:00,Paid,2025-02,Desktop,UAE,Active,Free
U0191,S947312,Landing,2025-07-23 11:00:00,Organic,2025-07,Tablet,Pakistan,Expired,Free
U0191,S947312,Sign-up,2025-07-23 17:00:00,Organic,2025-07,Mobile,India,Active,Free
U0192,S356355,Landing,2025-03-04 22:00:00,Organic,2025-03,Desktop,Pakistan,Active,Free
U0192,S356355,Sign-up,2025-03-04 18:00:00,Organic,2025-03,Desktop,Pakistan,Active,Free
U0192,S356355,Onboarding,2025-03-03 15:00:00,Organic,2025-03,Mobile,USA,Expired,Free
U0192,S356355,First Feature Use,2025-03-01 21:00:00,Organic,2025-03,Mobile,India,Expired,Free
U0193,S868538,Landing,2025-06-22 10:00:00,Referral,2025-06,Tablet,Pakistan,Expired,Free
U0194,S846925,Landing,2025-02-09 21:00:00,Referral,2025-02,Mobile,India,Expired,Free
U0194,S846925,Sign-up,2025-02-13 02:00:00,Referral,2025-02,Desktop,USA,Active,Free
U0194,S846925,Onboarding,2025-02-10 05:00:00,Referral,2025-02,Tablet,USA,Active,Free
U0194,S846925,First Feature Use,2025-02-09 05:00:00,Referral,2025-02,Desktop,,Active,Free
U0195,S594681,Landing,2025-04-06 13:00:00,Organic,2025-04,Desktop,USA,Expired,Free
U0196,S335421,Landing,2025-06-17 19:00:00,Organic,2025-06,Desktop,India,Active,Free
U0196,S335421,Sign-up,2025-06-17 06:00:00,Organic,2025-06,Tablet,Pakistan,Expired,Free
U0196,S335421,Onboarding,2025-06-13 08:00:00,Organic,2025-06,Mobile,UAE,Expired,Free
U0196,S335421,First Feature Use,2025-06-14 17:00:00,Organic,2025-06,Desktop,USA,Expired,Free
U0197,S108356,Landing,2025-10-19 22:00:00,Organic,2025-10,Tablet,India,Expired,Free
U0198,S486162,Landing,2025-04-13 21:00:00,Paid,2025-04,Desktop,India,Active,Free
U0199,S529954,Landing,2025-07-01 01:00:00,Organic,2025-06,Tablet,UK,Expired,Free
U0199,S529954,Sign-up,2025-06-27 13:00:00,Organic,2025-06,Desktop,USA,Active,Free
U0199,S529954,Onboarding,2025-06-29 05:00:00,Organic,2025-06,Mobile,Pakistan,Active,Free
U0199,S529954,First Feature Use,2025-06-30 19:00:00,Organic,2025-06,Mobile,Pakistan,Active,Free
U0199,S529954,Upgrade,2025-07-01 21:00:00,Organic,2025-06,Desktop,USA,Expired,Premium
U0200,S580728,Landing,2025-10-25 09:00:00,Referral,2025-10,Tablet,USA,Active,Free
